id_badan_usaha,nama_badan_usaha,kode_badan_usaha,nib,npwp_badan_usaha,no_telp,email,alamat,kode_pos,rt,rw,jenis_badan_usaha,scraped_at
611426894491031093,SENFA ANUGERAH PERKASA,20423,2604240135783,020647434*******,082254062222,ptsenfaanugerahperkasa@gmail.com,"KOMPLEK CITRA PESONA MANDIRI ASRI BLOK B NO. 28,
Desa/Kelurahan Landasan Ulin Timur, Kec. Landasan Ulin, Kota
Banjarbaru, Provinsi Kalimantan Selatan,
Kode Pos: 70724",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:24:32.374099
611426814610513423,SENGON BANGUN PERKASA,17446,0220100722777,90552944*******,085624133977___,,"Jl. Tanjung – Kersana km 3 Desa Sengon, Kecamatan Tanjung, Kabupaten Brebes",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:24:34.739614
611426729122208381,SENONI FAJAR BERSAMA SEJAHTERA,14015,8120109991721,80486593*******,,,"KM 45 RT 011, SELERONG SEBULU,  KUTAI KARTANEGARA, KALIMANTAN TIMUR",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:24:37.175155
611426894520392095,SENOPATI JAYA SENTOSA,20467,null_20467,61692791*******,,,"JL.PISANGAN LAMA III NO. 2A, Desa/Kelurahan Pisangan Timur, Kec.
Pulogadung, Kota Adm. Jakarta Timur, Provinsi DKI Jakarta,
Kode Pos: 13230",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:24:39.757789
611426639246661542,SENO WATU AJI,9586,0268010220738,74031090*******,,,,,,,Perusahaan Komanditer (CV),2026-06-10T09:24:42.255482
611426934181729088,SENTARA SINAR ALAM,22180,1807240088978,021410451*******,082113068590___,,"Jl. Desa Ajung No. 25, Langkap, Kel. Ajung, Kec. Tebing Tinggi, Kab. Balangan, Provinsi Kalimantan Selatan",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:24:44.803026
611426911884810705,SENTOSA ABADI MINERALINDO,21178,null_21178,,0215704988,pt.sentosaabadimineralindo@gmail.com,"Gedung Sudirman 7.8 Lantai 11 Unit 5, Jalan Jenderal Sudirman Nomor.
10, Desa/Kelurahan Karet Tengsin, Kec. Tanah Abang, Kota Adm. Jakarta
Pusat, Provinsi DKI Jakarta,
Kode Pos: 10220",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:24:47.334375
611426776261991467,SENTOSA ANDALAN NUSANTARA,15821,null_15821,43756730*******,081210822690,sentosaandalannusantara@gmail.com,"Grand Slipi Tower Lantai 15, Jalan Letjen S. Parman Kav. 22-24, Kel. Palmerah, Kec. Pal Merah, Kota Adm. Jakarta Barat, Provinsi DKI Jakarta, Kode Pos: 11480",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:24:50.178619
611426878061942541,SENTOSA BARA INDONESIA,19698,null_19698,99102429*******,021-22708806,ptsentosabaraindonesia@gmail.com,"AD PRIMIER OFFICE PARK 17th FLOOR SUITE 04 B, JL. TB. SIMATUPANG NO.5, Desa/Kelurahan Ragunan, Kec. Pasar Minggu, Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta, Kode Pos: 12550",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:24:52.828544
611426900044290809,SENTOSA BATANGHARI MAKMUR,20692,2801230012354,62597232*******,081274040900___,,"JALAN SENTOT ALIBASYAH LORONG MASJID TAQWA NOMOR 88,
Desa/Kelurahan Payo Selincah, Kec. Paal Merah, Kota Jambi, Provinsi Jambi",,,,Perusahaan Komanditer (CV),2026-06-10T09:24:55.319890
611426911956115453,SENTOSA KELOLA PERSADA,21295,2906240011092,019607578*******,,,Jl. MT. Haryono Perum Bukit Mediterania Ruko 23-26 Desa/Kel. Air Putih Kec. Samarinda Ulu,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:24:57.788020
611426870763854109,SENTOSA LAJU BERSAMA,19637,null_19637,39376825*******,,,"Diamond Park Residence, Permata Juanda Blok B Nomor 1, Raya
Juanda, , Kab. Sidoarjo, Provinsi Jawa Timur,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:25:00.276597
611426649262660145,SENTOSA LAJU ENERGY,10009,8120214061259,002776925*******,,,"JALAN BUKIT DARMO BOULEVARD 2 -F, Desa/Kelurahan Pradah Kalikendal, Kecamatan Dukuh Pakis, Kota Surabaya, Provinsi Jawa Timur, Kode Pos: 60226",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:25:02.947710
611426769383333587,SENTOSA LAJU MINERAL,15715,1231002432713,042206685*******,,,"DIAMOND PARK RESIDENCE, PERMATA JUANDA BLOK B NO.1 KEL. SEDATIAGUNG, KEC. SEDATI, KAB. SIDOARJO, PROV. JAWA TIMUR",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:25:05.390868
611426906440603649,SENTOSA LIMAN PASIFIC,21119,null_21119,,087828856981,sentosalimanpasific@gmail.com,"Rukan Graha Cempaka Mas Blok E/19, Jalan Letjend Suprapto Nomor 1, Kelurahan Sumur Batu, Kec. Kemayoran, Kota Adm. Jakarta Pusat, Provinsi DKI Jakarta, Kode Pos: 10640",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:25:07.779831
611426934307561035,SENTOSA LINTAS SAMUDRO,22382,null_22382,,,,"Jalan Abrati No 19 Lk.III Margo Mulyo, Desa/Kelurahan Kotabumi Ilir, Kec.
Kotabumi, Kab. Lampung Utara, Provinsi Lampung,
Kode Pos: 34517",,,,Perusahaan Komanditer (CV),2026-06-10T09:25:10.122980
611426789100754303,SENTOSA MULTI TRADING,16425,null_16425,31282231*******,,,"Pondok Mutiara Blok RB No. 6, Kel. Banjarbendo, Kec. Sidoarjo, Kab. Sidoarjo, Prov. Jawa Timur",,,,Perusahaan Komanditer (CV),2026-06-10T09:25:12.464237
611426639141805409,SENTOSA PRIMA COAL,9363,9120706741481,02912147*******,,,JL. YUNUS SANIS RT.003 KEL. KEBUN HANDIL KEC. JELUTUNG KOTA JAMBI,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:25:14.811893
611426821262678672,SENTOSA SEJAHTERA BERSAMA,17661,null_17661,41742021*******,081218154235,smbersamacv@gmail.com,"Kp. Panebong , Desa/Kelurahan Nambo Ilir, Kec. Kibin, Kab. Serang, Provinsi Banten, Kode Pos: 42185",,,,Perusahaan Komanditer (CV),2026-06-10T09:25:17.555363
611426748722191778,SENTOSA SWADAYA TAMA,14798,9120008220416,071258713*******,02129364412____,,"KOMP. RUKO JL. KRAMAT JAYA RT. 002/014, KEL. TUGU UTARA, KEC. KOJA",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:25:20.205840
611426828845981200,SENTRA BERKAT MULIA,17925,null_17925,94486549*******,,,"Wisma PEDE Lantai 5, Jl. MT Haryono Kav.17, , Kota Adm. Jakarta
Selatan, Provinsi DKI Jakarta,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:25:22.821471
611426856327060549,SENTRA ENERGY SELARAS,18877,null_18877,62527112*******,0811803003,senergyselaras@gmail.com,"CITYLOFTS SUDIRMAN UNIT 1123. JL KYAI HAJI MAS MANSYUR NO.121, Desa/Kelurahan Karet Tengsin, Kec. Tanah Abang, Kota Adm. Jakarta Pusat, Provinsi DKI Jakarta, Kode Pos: 10220",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:25:25.199113
611426821317203979,SENTRAL ALAM BARA,17730,null_17730,93635383*******,085100592116,sentralalam@yahoo.com,"Jl. Simpang Sudimampir 1 no.3, Desa/Kelurahan Kertak Baru Ulu, Kec. Banjarmasin Tengah, Kota Banjarmasin, Provinsi Kalimantan Selatan,
Kode Pos: 70111",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:25:27.555232
611426741877087600,SENTRAL INDONESIA MAJU,14534,null_14534,80765218*******,021-29676234,pt.sentral.indonesia.maju@gmail.com,"Jl. Kamal Muara Raya No.58
A, B, C, D, RT 002 RW 003
Kel. Kamal Muara, Kec. Penjaringan",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:25:30.069931
611426596066301512,SENTRAL LABUAN TEGAR MANDIRI,6753,018112839831000,01811283*******,,,DESA LABUHAN,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:25:32.468609
611426923490450482,SENTRAL SILIKA ABADI,21880,2303220016949,63731136*******,0215153533_____,,"PLAZA ASIA LANTAI 6, JALAN JENDERAL SUDIRMAN KAV. 59,
Desa/Kelurahan Senayan, Kec. Kebayoran Baru, Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta, Kode Pos: 12190",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:25:35.047322
611426755282080865,SENTRA NATURA INDONESIA,15049,null_15049,94121843*******,08128428418,indonesiasentranatura@gmail.com,"JALAN GEDONG PANJANG RAYA/4616, Kel. Penjaringan, Kec. Penjaringan, Kota Adm. Jakarta Utara, Prov. DKI Jakarta",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:25:38.042210
611426841093347012,SENTRA SILIKA INDONESIA,18402,null_18402,61606373*******,,,"Menara Karya Lantai 26 Unit 26 F, Jalan HR. Rasuna Said Blok X-5
Kavling 1-2, Desa/Kelurahan Kuningan Timur, Kec. Setiabudi, Kota Adm.
Jakarta Selatan, Provinsi DKI Jakarta",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:25:40.513009
611426856352227229,SENTRA STANIA PRIMA,18907,null_18907,75899316*******,,,"Desa/Kelurahan Karet Tengsin, Kec. Tanah Abang, Kota Adm. Jakarta Pusat, Provinsi DKI Jakarta, Kode Pos: 10220",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:25:43.025150
611426596066301514,SENTRATAMA KARYA CEMERLANG,6755,1244000710859,002530460*******,,,"Ruko Sedayu Square Blok C No.30 Jl Outer Ring Road RT/RW : 003/008 Kel Cengkareng Barat Kec. Cengkareng , Jakarta Barat 11730",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:25:45.487749
611426795358657335,SENTRA TAMBANG NUSANTARA,16804,null_16804,42078957*******,,,"JL. PUE BONGO PERUM BOYAOGE RESIDENCE BLOK D NO. 11, KEL. BOYAOGE, KEC. TATANGA",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:25:48.104711
611426596070495666,SENYIUR SUKSES PERATAMA,6758,1711210039081,002523992*******,081807000450,senyiursuksespratama.official@gmail.com,"JL. YOS SUDARSO II, GANG CEMPAKA, RT. 15, SANGATTA UTR",75683,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:25:50.601926
611426923347843169,SEPARI ENERGY,21654,null_21654,,0541 777110,SEOSS@ptscs.com,"RUKO	MAHAKAM	SQUARE	BLOK	B	NO.	17-19,	JL.	UNTUNG
SUROPATI,	Desa/Kelurahan	Karang	Asam	Ulu,	Kec.	Sungai	Kunjang,
Kota	Samarinda,	Provinsi	Kalimantan	Timur,
Kode	Pos:	75126",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:25:53.285376
611426789054619044,SEPEKAT SALUT SEJAHTERA,16352,1110210006523,43629804*******,085250609323___,,"Green	Central	City,	Floor	15	-	16	Tower	Carberra,	Jl.	Gajah	Mada	No.	188,
Kel.	Glodok,	Kec.	Taman	Sari,	Kota	Adm.	Jakarta	Barat,	Provinsi	DKI
Jakarta,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:25:55.663143
611426795216050720,SEPULUH SAUDARA JAYA,16586,null_16586,83457721*******,,,"JL. KERAMASAN, KEL.KERAMASAN, KEC. KERTAPATI",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:25:58.120253
611426654392294296,SEQUOIA NATURAL RESOURCES,10306,8120000902829,082883500*******,02129349420,fitnautiyal@gmail.com,"Tempo	Scan	Tower	32nd	Floor,	Jl.	HR.	Rasuna	Said	Kav.	3-4,
Desa/Kelurahan	Kuningan	Timur,	Kec.	Setiabudi,	Kota	Adm.	Jakarta
Selatan,	Provinsi	DKI	Jakarta,
Kode	Pos:	12950",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:26:00.600494
611426802438640991,SERAI BUMI KUARSA,17028,2811210003057,53354717*******,081250007471___,,"Jl. WR. Supratman No.122, Kelurahan Kauman, Kecamatan Benua Kayong",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:26:03.268494
611426848991221822,SERAM BATU INDAH,18662,2508220056413,060489444*******,085691690842___,,"Perum Bliss Village Nomor SV-V Nomor 19, Jalan Wolter monginsidi, Desa/kelurahan Lateri, Kecamatan Baguala kota Ambon Provinsi Maluku",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:26:06.079627
611426596078886895,SERANGKAI JAYA,6767,8120019101358,002374768*******,0541735350_____,,"JL. KEMAKMURAN NO.24, KEL. SUNGAI PINANG DALAM, KEC. SUNGAI PINANG",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:26:08.627101
611426928645250513,SERANGKAI MAJU JAYA,22087,0606240078012,020882271*******,,,"JALAN DUKUH KUPANG XXXI NOMOR 3C, Desa/Kelurahan Dukuh
Kupang, Kec. Dukuh Pakis, Kota Surabaya, Provinsi Jawa Timur,
Kode Pos: 60225",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:26:11.384756
611426763020570705,SERBA BISA MANDIRI,15319,1254000141259,96935035*******,082245634195___,,"Jalan Jayeng Kusuma, Kel. Tapan, Kec. Kedungwaru, Kab. Tulungagung, Prov. Jawa Timur",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:26:14.466199
655342914427297289,SERIKAT DAGANG NUSANTARA,655342914427297289,2108250082455,100000000*******,082385837772,serikatdn@gmail.com,"EQUITY TOWER, LANTAI 35, SCBD, JL. JEND. SUDIRMAN KAVLING 52-53",12190,005,003,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:26:16.949694
611426596083078026,SERINDING SUMBER MAKMUR,6777,9120101612077,002516306*******,02129361478____,,GEDUNG PERMATA KUNINGAN LT. 5 JL. KUNINGAN MULIA KAV. 9C GUNTUR SETIABUDI JAKARTA SELATAN,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:26:19.718256
611426596083078027,SERONGGA SUMBER LESTARI,6778,null_6778,02590710*******,,,JL. A YANI KM. 29 TEGALREJO-SERONGGA KEC. KELUMPANG HILIR-KOTABARU,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:26:22.187110
611426878170995974,SERTU EMAS,19859,0106230005688,39082400*******,081334448022___,,"DUSUN RUBERUH, Desa/Kelurahan Gunung Maddah, Kec. Sampang,
Kab. Sampang, Provinsi Jawa Timur,
Kode Pos: 69216",,,,Perusahaan Komanditer (CV),2026-06-10T09:26:24.830640
611426670288706225,SERVINDO JAYA SUKSES,11310,9120207972472,092963024*******,,,"Gedung Wisma 46 Kota BNI Lantai 43, Jl. Jend. Sudirman Kav. 1,
Desa/Kelurahan Karet Tengsin, Kec. Tanah Abang, Kota Adm. Jakarta
Pusat, Provinsi DKI Jakarta,
Kode Pos: 10220",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:26:27.376295
687461632728768016,SETIA BIJAKSANA MITRA WARDHANA,687461632728768016,1609230005104,050370866*******,,,"Green Central City Lantai 3, Jalan Gajah Mada Nomor 188",11120,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:26:29.803430
611426878091304914,SETIA ENERGI INDONESIA,19733,0220307321669,094359858*******,02180823974,setia.energi.indonesia@gmail.com,"JALAN PLUIT INDAH RAYA NO. 168 B-C-D-E-F-G, Desa/Kelurahan Pluit, Kec. Penjaringan, Kota Adm. Jakarta Utara, Provinsi DKI Jakarta, Kode Pos: 14450",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:26:32.146844
611426596087273103,SETIA MAJU PRATAMA,6783,9120001801559,003005285*******,081585627008,admptsmp@gmail.com,JL. GAJAH MADA,33412,033,013,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:26:34.587193
611426649363323150,SETIAMAS PERSADA ENERGI,10152,null_10152,85406928*******,02130489999,oss.setiamaspersadaenergi@gmail.com,"JL RA KARTINI KAV 8 SOUTH QUARTER TOWER LT 6 UNIT C,
Desa/Kelurahan Cilandak Barat, Kec. Cilandak, Kota Adm. Jakarta
Selatan, Provinsi DKI Jakarta,
Kode Pos: 12430",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:26:37.173489
611426596091468455,SETIA MINERALS RESOURCES,6784,9120508852811,002986392*******,,,"JL. KRAMAT RAYA NO. 32 JAKARTA 10450, TELP. 021-3925335, FAX. 021-3925225",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:26:39.561489
611426835191962680,SETIA MULIA JAYA,18261,null_18261,91569936*******,08111566209,pt.setiamuliajaya@gmail.com,"Jl. Srengseng Raya No. 8, Desa/Kelurahan Srengseng, Kec. Kembangan,
Kota Adm. Jakarta Barat, Provinsi DKI Jakarta",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:26:42.043669
611426676282365789,SETYAWAN NUR FALAH,11519,9120005843314,092686720*******,,,"Komp Citra	Pesona	Mandiri Asri Blok C	No.	15,	Desa/Kelurahan Landasan	Ulin Timur,	Kec. Landasan	Ulin, Kota Banjarbaru, Provinsi Kalimantan	Selatan,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:26:44.453384
611426883850082120,SHA GUANG BANUA ANTANG,20072,1311230087756,99075948*******,082352790200___,,"Jalan Kalibata Blok E, Gg. Hijrah IV Kav. 7 Kel. Langkai Kec. Pahandaut, Kota Palangka Raya",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:26:47.488547
611426755235943200,SHALNATAMS ANUGERAH,14987,null_14987,02835041*******,02126647265,shalnatamsanugerah77@gmail.com,"JL LANDASAN PACU BENYAMIN SUEB MEGA GLODOK KEMAYORAN GD B LT 9 A-B, Kel. Gunung Sahari Selatan, Kec. Kemayoran, Kota Adm. Jakarta Pusat, Prov. DKI Jakarta",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:26:49.918171
611426596095661101,SHANA TOVA ANUGERAH,6793,2607220000148,02680847*******,,,"RUKO EMERALD PARK NO. 11-12 BUKIT GOLF MEDITERANIA, PANTAI INDAH KAPUK, JAKARTA 14460, TELP. 021-29031777, FAX. 021-29031777",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:26:52.266833
611426686860401574,SHANGHYANG MINERAL,12024,9120305781175,76812815*******,0226806110_____,,"JL. RAYA PAMUCATAN 407A (KM 22), KECAMATAN PADALARANG, KABUPATEN BANDUNG BARAT",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:26:55.154940
611426821271065780,SHANINDO PUTRA KENCANA,17667,null_17667,65228494*******,07784168318,shanindoputrakencana@gmail.com,"Komplek Townhouse Oceanic Bliss Cluster Avante Blok A3 No 2b, Desa/Kelurahan Sadai, Kec. Bengkong, Kota Batam, Provinsi Kepulauan Riau, Kode Pos: 29432",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:26:57.693205
611426828896309385,SHANKARA BUANA SEJAHTERA,18008,null_18008,60530608*******,,,"Jalan Bunga Kamboja Nomor 35, Desa/Kelurahan Lahundape, Kec.
Kendari Barat, Kota Kendari, Provinsi Sulawesi Tenggara",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:27:00.198043
611426802166011689,SHANKARA INTI ENERGI,16851,null_16851,53865852*******,085259081863,sie.shankara@gmail.com,"GEDUNG GANECA, JALAN RAYA PASAR MINGGU NOMOR 234, Desa/Kelurahan Kalibata, Kec. Pancoran, Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta,
Kode Pos: 12740",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:27:02.709856
611426835141629469,SHANKARA TRADE NUSANTARA,18181,null_18181,60849402*******,0811527974,srdnusantara@gmail.com,"JALAN MAMPANG PRAPATAN RAYA NOMOR: 75, , Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta: Kode Pos: 12790",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:27:05.346299
611426782893186743,SHAQUILANO ATHALLA PERKASA,16296,null_16296,82082527*******,081910888844,shaquilano.oss@gmail.com,"Komplek Pondok Cilegon Indah (PCI) Blok C.56 Nomor. 24, Kel. Harjatani, Kec. Kramatwatu, Kab. Serang, Provinsi Banten, Kode Pos: 42161",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:27:08.051346
611426918193044785,SHERMAN MINERAL INDONESIA,21593,1507240074595,013939662*******,,,"Menara Sunlife Lantai 28 Unit E Mega Kuningan, Jl. Dr.Ide Anak Agung
Gde Agung Blok 6 Nomor 2, Desa/Kelurahan Kuningan Timur, Kec.
Setiabudi, Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta,
Kode Pos: 12950",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:27:10.505370
611426934290781552,SHIMON UTAMA INDONESIA,22354,null_22354,,0 8 2 2 9 8 0 2 1 3 8 2,adm.shimonli@gmail.com,"Residence 8 Senopati Tower 3, Unit 61H1 Jl. Senopati No.8,
Desa/Kelurahan Senayan, Kec. Kebayoran Baru, Kota Adm. Jakarta
Selatan, Provinsi DKI Jakarta,
Kode Pos: 12190",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:27:12.886697
611426841261120512,SHINGYI INTERNATIONAL TRADING,18588,null_18588,62102736*******,,,"Gedung Bursa Efek Indonesia Lt. 17, Tower 2, Jl. Jend. Sudirman Kav. 5253 , Desa/Kelurahan Senayan, Kec. Kebayoran Baru, Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta, Kode Pos: 12190",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:27:15.276200
611426596104049224,SHORE,6801,2101220023028,002615960*******,0817172228_____,,"Ruko Alicante Blok A Nomor 3, Jalan Gatot Subroto,
Gading Serpong, Kelurahan Medang, Kecamatan
Pagedangan",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:27:17.666434
662285943184694258,SHUNDA BISNIS INDONESIA,662285943184694258,2910250049597,100000000*******,08138111958,shundabisnisindonesia@gmail.com,"Rukan La Riviera Blok B Nomor 007 dan Nomor 008, Tipe River Badan, Pantai Indah Kapuk 2 (PIK 2)",15214,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:27:20.429369
611426928682998006,SHUNJIE TONGDA INTERNATIONAL TRADING,22150,null_22150,,081324947210,ptshunjietongdainternational@gmail.com,"JL. LETJEND S. PARMAN KAV. 28, SOHO CAPITAL LANTAI 19 UNIT
C22, PODOMORO CITY , Desa/Kelurahan T anjung Duren Selatan, Kec.
Grogol Petamburan, Kota Adm. Jakarta Barat, Provinsi DKI Jakarta,
Kode Pos: 11470",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:27:23.428758
611426888933578458,SIGARWATU SAKA BUMI,20265,1307230114144,039350376*******,085235559696___,,"Jalan Raya Bypass Juanda Baru No. 12, Desa/Kelurahan Sedatigede, Kec. Sedati, Kab. Sidoarjo, Provinsi Jawa Timur",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:27:25.840198
611426821363341642,SIGMA MINERAL INDONESIA,17799,2311210013797,53283565*******,081289999679___,,"Satrio Tower Kuningan No.5, Blok C4, Jl. Prof Dr. Satrio No.7, Kelurahan Kuningan Timur, Kecamatan Setiabudi, Kota Administrasi Jakarta Selatan, Provinsi DKI Jakarta",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:27:28.451819
611426828892117861,SIGMA PERMATA SILICA,18003,2012210039535,53479374*******,085750093223___,,"satrio tower kuningan, satrio tower no. 5, blok kuningan timur,setia budi kota adm. jakarta selatan dki jakarta",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:27:31.093800
611426849024777093,SIGMA PRIMA INDOTAMA,18707,2411210066821,53349312*******,081219972976___,,"THE CITY TOWER (TCT) LT 27, JL MUHAMMAD HUSNI THAMRIN NO
81, Desa/Kelurahan Menteng, Kec. Menteng, Kota Adm. Jakarta Pusat,
Provinsi DKI Jakarta,
Kode Pos: 10310",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:27:34.277167
611426828892117862,SIGMA SILICA JAYARAYA,18004,2311210011051,53281823*******,082148782464___,,"Satrio Tower No. 5, Blok C 4, Jalan Prof. Dr. Satrio, Kuningan,  Kota ADM Jakarta Selatan, DKI Jakarta",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:27:37.052156
611426716837090017,SIHAIRONG MINING INTERNATIONAL,13418,null_13418,93386710*******,,,"Perwata Tower Lantai 8 Suite E, Jalan Pluit Selatan Raya Kavling 1,
Desa/Kelurahan Penjaringan, Kec. Penjaringan, Kota Adm. Jakarta Utara,
Provinsi DKI Jakarta,
Kode Pos: 14440",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:27:39.862414
611426596108243763,SIHAPAS BARA UTAMA,6813,2009210038893,043330646*******,,,"JL. A.M. SANGAJI NO. 11-H, JAKARTA PUSAT, TELP. 021-6322680",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:27:42.525166
611426596112440067,SILAU KENCANA,6815,9120112090079,002494529*******,02129356888____,,"GEDUNG OFFICE 8 LT. 29 Unit A, Jalan Senopati No 8B Senayan Kebayoran Baru Kota Adm. Jakarta Selatan DKI Jakarta 12190",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:27:45.058461
611426883824917063,SILICA ABADI NUSANTARA,20034,0257000990586,085317168*******,082143231222___,,"Desa Ngepon, Kec. Jairogo, Desa/Kelurahan Ngepon, Kec. Jatirogo, Kab.
Tuban, Provinsi Jawa Timur,
Kode Pos: 62362",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:27:47.523757
611426883833304569,SILICA ALAM NUSANTARA,20051,0706220023188,65651126*******,081225641177___,,"Desa Ngepon, Kec. Jatirogo, Kab. Tuban, Provinsi Jawa Timur",,,,Perusahaan Komanditer (CV),2026-06-10T09:27:50.271603
611426888946163619,SILICA CENTRAL ASIA,20284,null_20284,62680702*******,,,"JALAN AHMAD YANI KM 6, Desa/Kelurahan Baru, Kec. Arut Selatan,
Kab. Kotawaringin Barat, Provinsi Kalimantan Tengah,
Kode Pos: 74113",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:27:53.106042
611426883808140781,SILICA GEMILANG NUSANTARA,20009,2405230069706,40937365*******,085171601249___,,"Jalan Mangga 25 Blok G Nomor 183, Kelurahan Duri Kepa, Kecamatan Kebon Jeruk, Kota Adm. Jakarta Barat",,,,Perusahaan Komanditer (CV),2026-06-10T09:27:55.461529
611426835137437571,SILICA JAYA,18175,9120501961972,92846558*******,082186904010___,,"Jl. Jend. Sudirman II F No. 173 RT.001 Parit Padang, Sungailiat, Kab. Bangka, Kepulauan Bangka Belitung",,,,Perusahaan Komanditer (CV),2026-06-10T09:27:58.223856
611426828892117860,SILICA JAYARAYA MINERAL,18002,2511210032846,53344967*******,082148782464___,,"Jalan Sepakat 2, Komplek Gading  Boulevard No. A26, Pontianak Tenggara, Kota Pontianak, Kalimantan Barat",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T09:28:00.692194
611426835158406806,SILICA JAYA SEJAHTERA,18203,9120403911775,92841247*******,082186904010___,,"Jl. Jend. Sudirman II F No. 173 RT.001 Parit Padang, Sungailiat, Kab. Bangka, Kepulauan Bangka Belitung",,,,Perusahaan Komanditer (CV),2026-06-10T09:28:03.262065
611426835145825353,SILICA JAYA UTAMA,18182,9120004911682,92841110*******,082186904010___,,"Jl. Jend. Sudirman II F No. 173 RT.001 Parit Padang, Sungailiat, Kab. Bangka, Kepulauan Bangka Belitung",,,,Perusahaan Komanditer (CV),2026-06-10T09:28:05.794431
