provinsi,tahun,sektor_kode,sektor_nama,nilai_miliar_rp,pct_dari_total
Sulawesi Utara,2016,P,Jasa Pendidikan,2828.45,2.81
Sulawesi Utara,2016,Q,Jasa Kesehatan dan Kegiatan Sosial,3511.34,3.49
Sulawesi Utara,2016,"R,S,T,U",Jasa Lainnya,1542.97,1.54
Sulawesi Utara,2017,A,"Pertanian, Kehutanan, dan Perikanan",23713.17,21.53
Sulawesi Utara,2017,B,Pertambangan dan Penggalian,5329.46,4.84
Sulawesi Utara,2017,C,Industri Pengolahan,10310.61,9.36
Sulawesi Utara,2017,D,Pengadaan Listrik dan Gas,104.62,0.1
Sulawesi Utara,2017,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",135.45,0.12
Sulawesi Utara,2017,F,Konstruksi,12635.54,11.47
Sulawesi Utara,2017,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,13316.28,12.09
Sulawesi Utara,2017,H,Transportasi dan Pergudangan,11985.9,10.88
Sulawesi Utara,2017,I,Penyediaan Akomodasi dan Makan Minum,2445.08,2.22
Sulawesi Utara,2017,J,Informasi dan Komunikasi,4321.37,3.92
Sulawesi Utara,2017,K,Jasa Keuangan dan Asuransi,4415.38,4.01
Sulawesi Utara,2017,L,Real Estat,3803.3,3.45
Sulawesi Utara,2017,"M,N",Jasa Perusahaan,102.18,0.09
Sulawesi Utara,2017,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",8924.54,8.1
Sulawesi Utara,2017,P,Jasa Pendidikan,3013.6,2.74
Sulawesi Utara,2017,Q,Jasa Kesehatan dan Kegiatan Sosial,3840.26,3.49
Sulawesi Utara,2017,"R,S,T,U",Jasa Lainnya,1720.0,1.56
Sulawesi Utara,2018,A,"Pertanian, Kehutanan, dan Perikanan",25037.17,20.95
Sulawesi Utara,2018,B,Pertambangan dan Penggalian,5932.14,4.96
Sulawesi Utara,2018,C,Industri Pengolahan,10939.19,9.15
Sulawesi Utara,2018,D,Pengadaan Listrik dan Gas,109.7,0.09
Sulawesi Utara,2018,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",140.73,0.12
Sulawesi Utara,2018,F,Konstruksi,14077.44,11.78
Sulawesi Utara,2018,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,14514.7,12.14
Sulawesi Utara,2018,H,Transportasi dan Pergudangan,13383.81,11.2
Sulawesi Utara,2018,I,Penyediaan Akomodasi dan Makan Minum,2614.16,2.19
Sulawesi Utara,2018,J,Informasi dan Komunikasi,4728.3,3.96
Sulawesi Utara,2018,K,Jasa Keuangan dan Asuransi,4566.46,3.82
Sulawesi Utara,2018,L,Real Estat,4185.94,3.5
Sulawesi Utara,2018,"M,N",Jasa Perusahaan,119.19,0.1
Sulawesi Utara,2018,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",9552.85,7.99
Sulawesi Utara,2018,P,Jasa Pendidikan,3332.11,2.79
Sulawesi Utara,2018,Q,Jasa Kesehatan dan Kegiatan Sosial,4271.75,3.57
Sulawesi Utara,2018,"R,S,T,U",Jasa Lainnya,2007.04,1.68
Sulawesi Utara,2019,A,"Pertanian, Kehutanan, dan Perikanan",27101.99,20.83
Sulawesi Utara,2019,B,Pertambangan dan Penggalian,6571.43,5.05
Sulawesi Utara,2019,C,Industri Pengolahan,11334.1,8.71
Sulawesi Utara,2019,D,Pengadaan Listrik dan Gas,120.66,0.09
Sulawesi Utara,2019,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",148.15,0.11
Sulawesi Utara,2019,F,Konstruksi,15396.39,11.83
Sulawesi Utara,2019,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,16594.92,12.75
Sulawesi Utara,2019,H,Transportasi dan Pergudangan,14581.73,11.21
Sulawesi Utara,2019,I,Penyediaan Akomodasi dan Makan Minum,2702.18,2.08
Sulawesi Utara,2019,J,Informasi dan Komunikasi,5194.58,3.99
Sulawesi Utara,2019,K,Jasa Keuangan dan Asuransi,4860.29,3.74
Sulawesi Utara,2019,L,Real Estat,4501.26,3.46
Sulawesi Utara,2019,"M,N",Jasa Perusahaan,133.15,0.1
Sulawesi Utara,2019,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",9867.14,7.58
Sulawesi Utara,2019,P,Jasa Pendidikan,3787.35,2.91
Sulawesi Utara,2019,Q,Jasa Kesehatan dan Kegiatan Sosial,4778.13,3.67
Sulawesi Utara,2019,"R,S,T,U",Jasa Lainnya,2453.06,1.89
Sulawesi Utara,2021,A,"Pertanian, Kehutanan, dan Perikanan",30075.42,21.09
Sulawesi Utara,2021,B,Pertambangan dan Penggalian,7738.99,5.43
Sulawesi Utara,2021,C,Industri Pengolahan,14796.99,10.38
Sulawesi Utara,2021,D,Pengadaan Listrik dan Gas,142.27,0.1
Sulawesi Utara,2021,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",162.34,0.11
Sulawesi Utara,2021,F,Konstruksi,16781.32,11.77
Sulawesi Utara,2021,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,18668.99,13.09
Sulawesi Utara,2021,H,Transportasi dan Pergudangan,12852.53,9.01
Sulawesi Utara,2021,I,Penyediaan Akomodasi dan Makan Minum,2257.32,1.58
Sulawesi Utara,2021,J,Informasi dan Komunikasi,5925.77,4.15
Sulawesi Utara,2021,K,Jasa Keuangan dan Asuransi,5739.73,4.02
Sulawesi Utara,2021,L,Real Estat,4571.81,3.21
Sulawesi Utara,2021,"M,N",Jasa Perusahaan,139.57,0.1
Sulawesi Utara,2021,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",10283.4,7.21
Sulawesi Utara,2021,P,Jasa Pendidikan,4159.99,2.92
Sulawesi Utara,2021,Q,Jasa Kesehatan dan Kegiatan Sosial,5921.45,4.15
Sulawesi Utara,2021,"R,S,T,U",Jasa Lainnya,2402.54,1.68
Sulawesi Utara,2022,A,"Pertanian, Kehutanan, dan Perikanan",32816.28,20.9
Sulawesi Utara,2022,B,Pertambangan dan Penggalian,8175.27,5.21
Sulawesi Utara,2022,C,Industri Pengolahan,16744.43,10.66
Sulawesi Utara,2022,D,Pengadaan Listrik dan Gas,160.45,0.1
Sulawesi Utara,2022,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",165.28,0.11
Sulawesi Utara,2022,F,Konstruksi,18034.5,11.48
Sulawesi Utara,2022,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,20834.6,13.27
Sulawesi Utara,2022,H,Transportasi dan Pergudangan,16155.09,10.29
Sulawesi Utara,2022,I,Penyediaan Akomodasi dan Makan Minum,2582.88,1.64
Sulawesi Utara,2022,J,Informasi dan Komunikasi,6326.43,4.03
Sulawesi Utara,2022,K,Jasa Keuangan dan Asuransi,5941.02,3.78
Sulawesi Utara,2022,L,Real Estat,4732.24,3.01
Sulawesi Utara,2022,"M,N",Jasa Perusahaan,148.83,0.09
Sulawesi Utara,2022,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",10734.48,6.84
Sulawesi Utara,2022,P,Jasa Pendidikan,4527.33,2.88
Sulawesi Utara,2022,Q,Jasa Kesehatan dan Kegiatan Sosial,6369.6,4.06
Sulawesi Utara,2022,"R,S,T,U",Jasa Lainnya,2590.77,1.65
Sulawesi Utara,2023,A,"Pertanian, Kehutanan, dan Perikanan",35165.39,20.45
Sulawesi Utara,2023,B,Pertambangan dan Penggalian,8506.04,4.95
Sulawesi Utara,2023,C,Industri Pengolahan,18295.07,10.64
Sulawesi Utara,2023,D,Pengadaan Listrik dan Gas,172.09,0.1
Sulawesi Utara,2023,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",169.72,0.1
Sulawesi Utara,2023,F,Konstruksi,19265.17,11.2
Sulawesi Utara,2023,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,23331.38,13.57
Sulawesi Utara,2023,H,Transportasi dan Pergudangan,19959.76,11.61
Sulawesi Utara,2023,I,Penyediaan Akomodasi dan Makan Minum,2867.64,1.67
Sulawesi Utara,2023,J,Informasi dan Komunikasi,6874.2,4.0
Sulawesi Utara,2023,K,Jasa Keuangan dan Asuransi,5983.26,3.48
Sulawesi Utara,2023,L,Real Estat,5047.06,2.93
Sulawesi Utara,2023,"M,N",Jasa Perusahaan,158.85,0.09
Sulawesi Utara,2023,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",11349.89,6.6
Sulawesi Utara,2023,P,Jasa Pendidikan,5028.33,2.92
Sulawesi Utara,2023,Q,Jasa Kesehatan dan Kegiatan Sosial,6857.61,3.99
Sulawesi Utara,2023,"R,S,T,U",Jasa Lainnya,2937.97,1.71
Sulawesi Utara,2024,A,"Pertanian, Kehutanan, dan Perikanan",38583.04,20.59
Sulawesi Utara,2024,B,Pertambangan dan Penggalian,9177.92,4.9
Sulawesi Utara,2024,C,Industri Pengolahan,19890.49,10.62
Sulawesi Utara,2024,D,Pengadaan Listrik dan Gas,187.16,0.1
Sulawesi Utara,2024,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",179.56,0.1
Sulawesi Utara,2024,F,Konstruksi,20051.93,10.7
Sulawesi Utara,2024,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,25553.36,13.64
Sulawesi Utara,2024,H,Transportasi dan Pergudangan,21766.6,11.62
Sulawesi Utara,2024,I,Penyediaan Akomodasi dan Makan Minum,3151.66,1.68
Sulawesi Utara,2024,J,Informasi dan Komunikasi,7490.59,4.0
Sulawesi Utara,2024,K,Jasa Keuangan dan Asuransi,6362.55,3.4
Sulawesi Utara,2024,L,Real Estat,5589.24,2.98
Sulawesi Utara,2024,"M,N",Jasa Perusahaan,172.78,0.09
Sulawesi Utara,2024,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",12719.15,6.79
Sulawesi Utara,2024,P,Jasa Pendidikan,5658.03,3.02
Sulawesi Utara,2024,Q,Jasa Kesehatan dan Kegiatan Sosial,7450.63,3.98
Sulawesi Utara,2024,"R,S,T,U",Jasa Lainnya,3389.6,1.81
