,"20% 15% 13,4% 13,2% 13,0% 12,9% 11,3% 10,2% 9,8% 9,6% 10% 6,6% 5% 0% Ahli Gizi Farmasi Kesehatan Kesehatan Dokter Bidan Perawat Dokter Gigi Teknologi Lingkungan Masyarakat Umum Laboratorium Medik",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PROGRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No,UNIT UTAMA,,PENCEGAHAN,PELAYANAN,PELATIHAN DAN,,,,,,,,,,,,,,,,,,,,,,,,,
,,KESEHATAN,DAN,,,DUKUNGAN,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KESEHATAN DAN,PENDIDIKAN,,JUMLAH,,,,,,,,,,,,,,,,,,,,,,,
,,MASYARAKAT,PENGENDALIAN,,,MANAJEMEN,,,,,,,,,,,,,,,,,,,,,,,,
,,,,JKN,VOKASI,,,,,,,,,,,,,,,,,,,,,,,,,
,,,PENYAKIT,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,52,167,219,1,1,270,0,2,2,15,34,49,,,,,,,,,,,,,,,,,
34,Papua,168,365,533,1,0,486,3,5,8,17,52,69,,,,,,,,,,,,,,,,,
Indonesia,,3.065,12.843,15.908,151,129,1.268,246,694,940,3.379,13.057,16.436,,,,,,,,,,,,,,,,,
No,Provinsi,Tenaga Kefarmasian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tenaga Kefarmasiana,,,Apoteker,,,Total,,,,,,,,,,,,,,,,,,,,,,
,,L,P,L + P,L,P,L + P,L,P,L + P,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),,,,,,,,,,,,,,,,,,,,
1,Aceh,91,834,925,44,259,303,135,1.093,1.228,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,113,687,800,52,341,393,165,1.028,1.193,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,44,367,411,27,190,217,71,557,628,,,,,,,,,,,,,,,,,,,,
4,Riau,48,380,428,39,194,233,87,574,661,,,,,,,,,,,,,,,,,,,,
5,Jambi,32,275,307,25,144,169,57,419,476,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,81,543,624,62,217,279,143,760,903,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,24,162,186,25,107,132,49,269,318,,,,,,,,,,,,,,,,,,,,
8,Lampung,75,265,340,68,255,323,143,520,663,,,,,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,13,91,104,22,59,81,35,150,185,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,22,77,99,24,83,107,46,160,206,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,143,473,616,51,140,191,194,613,807,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,239,1.011,1.250,262,808,1.070,501,1.819,2.320,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,180,1.079,1.259,137,771,908,317,1.850,2.167,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,22,157,179,17,133,150,39,290,329,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,163,1.034,1.197,142,683,825,305,1.717,2.022,,,,,,,,,,,,,,,,,,,,
16,Banten,59,205,264,63,273,336,122,478,600,,,,,,,,,,,,,,,,,,,,
17,Bali,34,142,176,44,75,119,78,217,295,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,124,347,471,51,181,232,175,528,703,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,161,575,736,63,187,250,224,762,986,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,78,263,341,56,158,214,134,421,555,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,66,211,277,48,149,197,114,360,474,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,66,306,372,72,189,261,138,495,633,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,54,269,323,52,,52,106,269,375,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,17,73,90,18,45,63,35,118,153,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,50,198,248,33,103,136,83,301,384,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,58,374,432,38,166,204,96,540,636,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,89,820,909,73,532,605,162,1.352,1.514,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,76,513,589,60,304,364,136,817,953,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,9,125,134,10,70,80,19,195,214,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,23,185,208,24,72,96,47,257,304,,,,,,,,,,,,,,,,,,,,
31,Maluku,44,167,211,26,106,241,70,273,343,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,28,149,177,19,87,270,47,236,283,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,22,121,143,30,114,486,52,235,287,,,,,,,,,,,,,,,,,,,,
34,Papua,93,249,342,33,126,159,126,375,501,,,,,,,,,,,,,,,,,,,,
Indonesia,,2.441,12.727,15.168,1.810,7.321,9.746,4.251,20.048,24.299,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Tenaga Kefarmasian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tenaga Kefarmasiana,,,Apoteker,,,Total,,,,,,,,,,,,,,,,,,,,,,
,,L,P,L + P,L,P,L + P,L,P,L + P,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),,,,,,,,,,,,,,,,,,,,
1,Aceh,143,944,1.087,42,310,352,185,1.254,1.439,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,180,1.424,1.604,101,509,610,281,1.933,2.214,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,114,871,985,56,361,417,170,1.232,1.402,,,,,,,,,,,,,,,,,,,,
4,Riau,125,775,900,55,401,456,180,1.176,1.356,,,,,,,,,,,,,,,,,,,,
5,Jambi,46,400,446,44,193,237,90,593,683,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,168,985,1.153,89,339,428,257,1.324,1.581,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,42,249,291,23,114,137,65,363,428,,,,,,,,,,,,,,,,,,,,
8,Lampung,110,448,558,62,200,262,172,648,820,,,,,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,53,196,249,25,83,108,78,279,357,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,84,260,344,40,129,169,124,389,513,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,882,3.527,4.409,339,1.111,1.450,1.221,4.638,5.859,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,1.279,4.910,6.189,490,1.837,2.327,1.769,6.747,8.516,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,730,4.261,4.991,327,1.728,2.055,1.057,5.989,7.046,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,96,845,941,66,421,487,162,1.266,1.428,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,800,4.550,5.350,392,1.767,2.159,1.192,6.317,7.509,,,,,,,,,,,,,,,,,,,,
16,Banten,294,1.270,1.564,120,608,728,414,1.878,2.292,,,,,,,,,,,,,,,,,,,,
17,Bali,143,667,810,111,247,358,254,914,1.168,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,176,357,533,90,204,294,266,561,827,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,89,412,501,49,216,265,138,628,766,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,107,335,442,71,188,259,178,523,701,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,67,211,278,34,160,194,101,371,472,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,166,506,672,72,201,273,238,707,945,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,215,547,762,71,,71,286,547,833,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,38,132,170,29,74,103,67,206,273,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,112,316,428,59,182,241,171,498,669,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,97,354,451,56,189,245,153,543,696,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,211,1.106,1.317,138,759,897,349,1.865,2.214,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,48,247,295,46,228,274,94,475,569,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,37,130,167,17,76,93,54,206,260,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,12,108,120,13,70,83,25,178,203,,,,,,,,,,,,,,,,,,,,
31,Maluku,28,110,138,21,119,241,49,229,278,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,24,127,151,17,78,270,41,205,246,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,41,112,153,15,96,486,56,208,264,,,,,,,,,,,,,,,,,,,,
34,Papua,82,236,318,48,178,226,130,414,544,,,,,,,,,,,,,,,,,,,,
Indonesia,,6.839,31.928,38.767,3.228,13.376,17.255,10.067,45.304,55.371,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Tenaga Penunjang/Pendukung Kesehatan,,,,,,,,,Total,,,,,,,,,,,,,,,,,,,
,,Pejabat Struktural,,,Tenaga Pendidik,,,Tenaga Dukungan Manajemen,,,,,,,,,,,,,,,,,,,,,,
,,L,P,L+P,L,P,L+P,L,P,L+P,L,P,L+P,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),,,,,,,,,,,,,,,,,
1,Aceh,449,478,927,11,11,22,6.180,5.705,11.885,6.640,6.194,12.834,,,,,,,,,,,,,,,,,
2,Sumatera Utara,544,826,1.370,32,30,62,7.740,9.294,17.034,8.316,10.150,18.466,,,,,,,,,,,,,,,,,
3,Sumatera Barat,276,581,857,1,7,8,3.969,4.910,8.879,4.246,5.498,9.744,,,,,,,,,,,,,,,,,
4,Riau,294,361,655,12,23,35,5.738,5.976,11.714,6.044,6.360,12.404,,,,,,,,,,,,,,,,,
5,Jambi,280,229,509,11,6,17,3.193,3.517,6.710,3.484,3.752,7.236,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,415,598,1.013,4,11,15,6.011,6.394,12.405,6.430,7.003,13.433,,,,,,,,,,,,,,,,,
7,Bengkulu,196,249,445,4,6,10,1.364,1.753,3.117,1.564,2.008,3.572,,,,,,,,,,,,,,,,,
8,Lampung,538,549,1.087,7,30,37,5.738,6.640,12.378,6.283,7.219,13.502,,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,138,202,340,1,0,1,2.051,2.266,4.317,2.190,2.468,4.658,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,327,279,606,15,54,69,3.195,3.120,6.315,3.537,3.453,6.990,,,,,,,,,,,,,,,,,
11,DKI Jakarta,803,1.069,1.872,354,430,784,30.510,25.686,56.196,31.667,27.185,58.852,,,,,,,,,,,,,,,,,
12,Jawa Barat,2.016,2.079,4.095,71,94,165,44.215,33.379,77.594,46.302,35.552,81.854,,,,,,,,,,,,,,,,,
13,Jawa Tengah,1.540,1.641,3.181,144,299,443,42.866,36.650,79.516,44.550,38.590,83.140,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,346,428,774,16,37,53,7.955,7.539,15.494,8.317,8.004,16.321,,,,,,,,,,,,,,,,,
15,Jawa Timur,1.708,1.883,3.591,117,209,326,47.093,40.467,87.560,48.918,42.559,91.477,,,,,,,,,,,,,,,,,
16,Banten,469,661,1.130,10,21,31,10.926,9.750,20.676,11.405,10.432,21.837,,,,,,,,,,,,,,,,,
17,Bali,375,374,749,10,23,33,7.134,8.425,15.559,7.519,8.822,16.341,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,428,281,709,52,85,137,5.016,3.401,8.417,5.496,3.767,9.263,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,300,369,669,1,4,5,4.181,3.744,7.925,4.482,4.117,8.599,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,396,243,639,6,13,19,3.366,3.899,7.265,3.768,4.155,7.923,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,308,250,558,0,4,4,2.489,2.915,5.404,2.797,3.169,5.966,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,428,336,764,11,17,28,4.687,4.271,8.958,5.126,4.624,9.750,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,443,380,823,6,,6,5.919,6.196,12.115,6.368,6.576,12.944,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,102,88,190,6,24,30,1.437,1.320,2.757,1.545,1.432,2.977,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,205,349,554,4,9,13,2.608,2.778,5.386,2.817,3.136,5.953,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,251,274,525,1,7,8,2.247,2.544,4.791,2.499,2.825,5.324,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,455,570,1.025,6,18,24,5.720,6.756,12.476,6.181,7.344,13.525,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,296,364,660,4,5,9,1.828,2.157,3.985,2.128,2.526,4.654,,,,,,,,,,,,,,,,,
29,Gorontalo,94,165,259,1,0,1,1.097,1.397,2.494,1.192,1.562,2.754,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,93,118,211,0,0,0,894,983,1.877,987,1.101,2.088,,,,,,,,,,,,,,,,,
31,Maluku,191,193,384,4,4,241,1.563,1.644,3.207,1.758,1.841,3.599,,,,,,,,,,,,,,,,,
32,Maluku Utara,153,173,326,29,76,270,789,939,1.728,971,1.188,2.159,,,,,,,,,,,,,,,,,
33,Papua Barat,238,169,407,0,0,486,1.419,1.359,2.778,1.657,1.528,3.185,,,,,,,,,,,,,,,,,
34,Papua,488,389,877,17,8,25,2.557,2.506,5.063,3.062,2.903,5.965,,,,,,,,,,,,,,,,,
Indonesia,,15.583,17.198,32.781,968,1.565,3.417,283.695,260.280,543.975,300.246,279.043,579.289,,,,,,,,,,,,,,,,,
No,Provinsi,Pejabat Struktural,,,Tenaga Pendidik,,,Tenaga Dukungan Manajemen,,,Total,,,,,,,,,,,,,,,,,,,
,,L,P,L+P,L,P,L+P,L,P,L+P,L,P,L+P,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),,,,,,,,,,,,,,,,,
1,Aceh,82,107,189,2,1,3,1.282,1.404,2.686,1.366,1.512,2.878,,,,,,,,,,,,,,,,,
2,Sumatera Utara,78,150,228,0,0,0,870,986,1.856,948,1.136,2.084,,,,,,,,,,,,,,,,,
3,Sumatera Barat,31,91,122,0,0,0,956,1.013,1.969,987,1.104,2.091,,,,,,,,,,,,,,,,,
4,Riau,54,50,104,0,0,0,953,784,1.737,1.007,834,1.841,,,,,,,,,,,,,,,,,
5,Jambi,68,49,117,0,0,0,423,473,896,491,522,1.013,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,103,124,227,0,1,1,885,1.023,1.908,988,1.148,2.136,,,,,,,,,,,,,,,,,
7,Bengkulu,55,95,150,0,0,0,288,383,671,343,478,821,,,,,,,,,,,,,,,,,
8,Lampung,126,108,234,0,0,0,1.039,1.254,2.293,1.165,1.362,2.527,,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,28,33,61,0,0,0,334,353,687,362,386,748,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,51,61,112,0,0,0,522,467,989,573,528,1.101,,,,,,,,,,,,,,,,,
11,DKI Jakarta,23,44,67,0,0,0,2.820,1.232,4.052,2.843,1.276,4.119,,,,,,,,,,,,,,,,,
12,Jawa Barat,450,336,786,0,1,1,5.298,4.118,9.416,5.748,4.455,10.203,,,,,,,,,,,,,,,,,
13,Jawa Tengah,166,216,382,0,0,0,5.262,4.166,9.428,5.428,4.382,9.810,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,43,73,116,0,0,0,852,696,1.548,895,769,1.664,,,,,,,,,,,,,,,,,
15,Jawa Timur,108,92,200,1,0,1,6.417,5.021,11.438,6.526,5.113,11.639,,,,,,,,,,,,,,,,,
16,Banten,95,130,225,0,0,0,1.864,1.001,2.865,1.959,1.131,3.090,,,,,,,,,,,,,,,,,
17,Bali,40,31,71,0,1,1,1.428,1.468,2.896,1.468,1.500,2.968,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,160,67,227,0,1,1,1.264,852,2.116,1.424,920,2.344,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,50,47,97,0,0,0,1.384,971,2.355,1.434,1.018,2.452,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,107,55,162,2,5,7,751,879,1.630,860,939,1.799,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,79,40,119,0,0,0,493,595,1.088,572,635,1.207,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,109,83,192,0,0,0,768,786,1.554,877,869,1.746,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,94,74,168,0,0,0,909,1.109,2.018,1.003,1.183,2.186,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,18,16,34,0,,0,287,250,537,305,266,571,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,20,17,37,0,0,0,332,379,711,352,396,748,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,52,37,89,0,1,1,486,536,1.022,538,574,1.112,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,60,68,128,0,0,0,1.196,1.335,2.531,1.256,1.403,2.659,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,87,114,201,2,0,2,530,536,1.066,619,650,1.269,,,,,,,,,,,,,,,,,
29,Gorontalo,17,29,46,0,0,0,224,387,611,241,416,657,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,28,42,70,0,0,0,317,342,659,345,384,729,,,,,,,,,,,,,,,,,
31,Maluku,45,48,93,0,1,1,384,366,750,429,415,844,,,,,,,,,,,,,,,,,
32,Maluku Utara,54,41,95,0,0,241,145,162,307,199,203,402,,,,,,,,,,,,,,,,,
33,Papua Barat,51,33,84,0,0,270,325,289,614,376,322,698,,,,,,,,,,,,,,,,,
34,Papua,161,106,267,1,0,486,568,503,1.071,730,609,1.339,,,,,,,,,,,,,,,,,
Indonesia,,2.793,2.707,5.500,8,12,1.016,41.856,36.119,77.975,44.657,38.838,83.495,,,,,,,,,,,,,,,,,
No,Provinsi,Tenaga Psikologi Klinis,,,Tenaga Kesehatan Tradisional,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Tenaga Kesehatan Tradisional Ramuan,,,Tenaga Kesehatan Tradisional Keterampilan,,,,,,,,,,,,,,,,,,,,,,
,,L,P,L + P,L,P,L + P,L,P,L + P,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),,,,,,,,,,,,,,,,,,,,
1,Aceh,2,24,26,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4,Riau,0,1,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,
5,Jambi,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,2,7,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
8,Lampung,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,4,19,23,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,4,54,58,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,4,21,25,0,15,15,11,42,53,,,,,,,,,,,,,,,,,,,,
16,Banten,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
17,Bali,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,0,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,0,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,1,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,1,3,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,0,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
31,Maluku,0,1,1,0,0,241,0,0,0,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,0,0,0,0,0,270,0,0,0,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,1,0,1,0,0,486,0,0,0,,,,,,,,,,,,,,,,,,,,
34,Papua,1,0,1,0,0,0,29,35,64,,,,,,,,,,,,,,,,,,,,
Indonesia,,22,140,162,1,17,1.015,40,79,119,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Tenaga Psikologi Klinis,,,Tenaga Kesehatan Tradisional,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Tenaga Kesehatan Tradisional Ramuan,,,Tenaga Kesehatan Tradisional Keterampilan,,,,,,,,,,,,,,,,,,,,,,
,,L,P,L + P,L,P,L + P,L,P,L + P,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),,,,,,,,,,,,,,,,,,,,
1,Aceh,7,45,52,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,4,22,26,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,1,18,19,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4,Riau,4,28,32,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
5,Jambi,0,13,13,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,10,20,30,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,2,6,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
8,Lampung,4,7,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,0,7,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,1,10,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,11,82,93,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,4,65,69,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,23,125,148,1,2,3,1,1,2,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,5,31,36,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,19,71,90,1,2,3,3,2,5,,,,,,,,,,,,,,,,,,,,
16,Banten,7,28,35,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
17,Bali,3,20,23,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,0,17,17,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,0,7,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,3,13,16,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,2,8,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,1,31,32,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,1,8,9,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,1,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,3,7,10,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,11,14,25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,5,7,12,0,0,0,2,1,3,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,1,10,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,1,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
31,Maluku,1,6,7,0,0,241,0,1,1,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,1,1,2,0,0,270,0,0,0,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,0,5,5,0,0,486,0,0,0,,,,,,,,,,,,,,,,,,,,
34,Papua,1,4,5,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,
Indonesia,,137,738,875,3,7,1.007,6,7,13,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Dokter Praktik Perorangan,Klinik Pratama,Puskesmas,RS Tipe D Pratama,Lainnya,Total,,,,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(8),(9),,,,,,,,,,,,,,,,,,,,,,,
1,Aceh,74,190,361,1,4,630,,,,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,125,563,609,3,8,1308,,,,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,107,150,277,0,40,574,,,,,,,,,,,,,,,,,,,,,,,
4,Riau,77,284,233,0,18,612,,,,,,,,,,,,,,,,,,,,,,,
5,Jambi,67,79,205,0,18,369,,,,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,235,251,345,1,36,868,,,,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,102,54,179,0,13,348,,,,,,,,,,,,,,,,,,,,,,,
8,Lampung,118,213,316,0,5,652,,,,,,,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,30,38,64,2,5,139,,,,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,8,128,87,1,1,225,,,,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,11,363,321,0,1,696,,,,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,458,1462,1087,0,61,3068,,,,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,1095,782,879,0,308,3064,,,,,,,,,,,,,,,,,,,,,,,
14,D I Yogyakarta,106,133,121,0,30,390,,,,,,,,,,,,,,,,,,,,,,,
