Targe,t: 80%,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,41,206,247,40,132,172,81,338,419,,,,,,,,,,,,,,,,,
31,Maluku,41,154,195,26,193,219,67,347,414,,,,,,,,,,,,,,,,,
32,Maluku Utara,32,170,202,38,151,189,70,321,391,,,,,,,,,,,,,,,,,
33,Papua Barat,43,139,182,32,132,164,75,271,346,,,,,,,,,,,,,,,,,
34,Papua,137,331,468,52,217,269,189,548,737,,,,,,,,,,,,,,,,,
Indonesia,,8.786,42.974,51.760,5.146,20.725,25.871,13.932,63.699,77.631,,,,,,,,,,,,,,,,,
No,Provinsi,Tenaga Kefarmasian,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tenaga Kefarmasiana,,,Apoteker,,,Total,,,,,,,,,,,,,,,,,,,
,,L,P,L + P,L,P,L + P,L,P,L + P,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),,,,,,,,,,,,,,,,,
1,Aceh,67,634,701,25,135,160,92,769,861,,,,,,,,,,,,,,,,,
2,Sumatera Utara,96,595,691,39,210,249,135,805,940,,,,,,,,,,,,,,,,,
3,Sumatera Barat,42,326,368,20,109,129,62,435,497,,,,,,,,,,,,,,,,,
4,Riau,38,289,327,26,116,142,64,405,469,,,,,,,,,,,,,,,,,
5,Jambi,26,243,269,13,91,104,39,334,373,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,60,440,500,38,127,165,98,567,665,,,,,,,,,,,,,,,,,
7,Bengkulu,26,137,163,11,48,59,37,185,222,,,,,,,,,,,,,,,,,
8,Lampung,59,201,260,23,101,124,82,302,384,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,12,90,102,18,50,68,30,140,170,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,16,68,84,25,64,89,41,132,173,,,,,,,,,,,,,,,,,
11,DKI Jakarta,149,483,632,40,129,169,189,612,801,,,,,,,,,,,,,,,,,
12,Jawa Barat,227,940,1.167,183,568,751,410,1.508,1.918,,,,,,,,,,,,,,,,,
13,Jawa Tengah,158,920,1.078,109,482,591,267,1.402,1.669,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,24,144,168,18,103,121,42,247,289,,,,,,,,,,,,,,,,,
15,Jawa Timur,154,902,1.056,75,340,415,229,1.242,1.471,,,,,,,,,,,,,,,,,
16,Banten,51,166,217,37,189,226,88,355,443,,,,,,,,,,,,,,,,,
17,Bali,27,121,148,32,53,85,59,174,233,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,95,207,302,28,113,141,123,320,443,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,82,375,457,33,100,133,115,475,590,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,53,219,272,29,77,106,82,296,378,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,55,173,228,30,116,146,85,289,374,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,59,269,328,49,131,180,108,400,508,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,58,247,305,41,123,164,99,370,469,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,14,60,74,16,38,54,30,98,128,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,42,186,228,20,71,91,62,257,319,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,60,315,375,31,127,158,91,442,533,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,66,478,544,51,346,397,117,824,941,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,49,250,299,42,185,227,91,435,526,,,,,,,,,,,,,,,,,
29,Gorontalo,7,89,96,7,41,48,14,130,144,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,22,114,136,23,67,90,45,181,226,,,,,,,,,,,,,,,,,
31,Maluku,18,64,82,12,77,89,30,141,171,,,,,,,,,,,,,,,,,
32,Maluku Utara,17,76,93,22,76,98,39,152,191,,,,,,,,,,,,,,,,,
33,Papua Barat,13,62,75,9,51,60,22,113,135,,,,,,,,,,,,,,,,,
34,Papua,68,157,225,18,84,102,86,241,327,,,,,,,,,,,,,,,,,
Indonesia,,2.010,10.040,12.050,1.193,4.738,5.931,3.203,14.778,17.981,,,,,,,,,,,,,,,,,
No,Provinsi,Tenaga Penunjang/Pendukung Kesehatan,,,,,,,,,Total,,,,,,,,,,,,,,,,
,,Pejabat Struktural,,,Tenaga Pendidik,,,Tenaga Dukungan Manajemen,,,,,,,,,,,,,,,,,,,
,,L,P,L+P,L,P,L+P,L,P,L+P,L,P,L+P,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),,,,,,,,,,,,,,
1,Aceh,560,523,1.083,8,12,20,4.671,5.237,9.908,5.239,5.772,11.011,,,,,,,,,,,,,,
2,Sumatera Utara,617,936,1.553,6,14,20,4.913,6.420,11.333,5.536,7.370,12.906,,,,,,,,,,,,,,
3,Sumatera Barat,341,718,1.059,1,8,9,3.146,4.079,7.225,3.488,4.805,8.293,,,,,,,,,,,,,,
4,Riau,374,421,795,4,7,11,3.721,4.078,7.799,4.099,4.506,8.605,,,,,,,,,,,,,,
5,Jambi,403,334,737,2,4,6,2.208,2.782,4.990,2.613,3.120,5.733,,,,,,,,,,,,,,
6,Sumatera Selatan,473,656,1.129,5,8,13,4.652,5.491,10.143,5.130,6.155,11.285,,,,,,,,,,,,,,
7,Bengkulu,287,269,556,3,5,8,1.213,1.484,2.697,1.503,1.758,3.261,,,,,,,,,,,,,,
8,Lampung,489,508,997,6,24,30,4.262,5.084,9.346,4.757,5.616,10.373,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,185,241,426,0,0,0,1.717,1.867,3.584,1.902,2.108,4.010,,,,,,,,,,,,,,
10,Kepulauan Riau,251,259,510,14,52,66,1.900,1.977,3.877,2.165,2.288,4.453,,,,,,,,,,,,,,
11,DKI Jakarta,812,1.082,1.894,16,5,21,18.936,16.466,35.402,19.764,17.553,37.317,,,,,,,,,,,,,,
12,Jawa Barat,1.936,1.843,3.779,10,20,30,25.678,21.168,46.846,27.624,23.031,50.655,,,,,,,,,,,,,,
13,Jawa Tengah,1.859,1.769,3.628,46,112,158,25.150,23.955,49.105,27.055,25.836,52.891,,,,,,,,,,,,,,
14,DI Yogyakarta,309,370,679,4,5,9,4.648,4.937,9.585,4.961,5.312,10.273,,,,,,,,,,,,,,
15,Jawa Timur,1.637,1.870,3.507,43,32,75,26.579,24.399,50.978,28.259,26.301,54.560,,,,,,,,,,,,,,
16,Banten,384,546,930,2,3,5,6.109,5.496,11.605,6.495,6.045,12.540,,,,,,,,,,,,,,
17,Bali,463,417,880,5,9,14,5.430,6.463,11.893,5.898,6.889,12.787,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,493,255,748,53,86,139,3.938,2.718,6.656,4.484,3.059,7.543,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,380,408,788,3,6,9,2.573,2.385,4.958,2.956,2.799,5.755,,,,,,,,,,,,,,
20,Kalimantan Barat,436,265,701,1,0,1,2.384,2.715,5.099,2.821,2.980,5.801,,,,,,,,,,,,,,
21,Kalimantan Tengah,393,258,651,0,1,1,1.928,2.205,4.133,2.321,2.464,4.785,,,,,,,,,,,,,,
22,Kalimantan Selatan,544,373,917,9,7,16,3.685,3.609,7.294,4.238,3.989,8.227,,,,,,,,,,,,,,
23,Kalimantan Timur,444,369,813,2,2,4,4.090,4.148,8.238,4.536,4.519,9.055,,,,,,,,,,,,,,
24,Kalimantan Utara,123,108,231,1,0,1,1.172,1.025,2.197,1.296,1.133,2.429,,,,,,,,,,,,,,
25,Sulawesi Utara,238,362,600,2,6,8,1.713,2.107,3.820,1.953,2.475,4.428,,,,,,,,,,,,,,
26,Sulawesi Tengah,316,329,645,0,11,11,1.878,2.300,4.178,2.194,2.640,4.834,,,,,,,,,,,,,,
27,Sulawesi Selatan,552,723,1.275,7,9,16,3.621,4.504,8.125,4.180,5.236,9.416,,,,,,,,,,,,,,
28,Sulawesi Tenggara,345,364,709,4,5,9,1.171,1.547,2.718,1.520,1.916,3.436,,,,,,,,,,,,,,
29,Gorontalo,140,197,337,0,2,2,877,1.262,2.139,1.017,1.461,2.478,,,,,,,,,,,,,,
30,Sulawesi Barat,134,157,291,0,0,0,704,803,1.507,838,960,1.798,,,,,,,,,,,,,,
31,Maluku,192,203,395,2,5,7,833,1.057,1.890,1.027,1.265,2.292,,,,,,,,,,,,,,
32,Maluku Utara,176,164,340,0,0,0,467,599,1.066,643,763,1.406,,,,,,,,,,,,,,
33,Papua Barat,240,150,390,0,0,0,716,702,1.418,956,852,1.808,,,,,,,,,,,,,,
34,Papua,472,359,831,8,9,17,1.722,1.759,3.481,2.202,2.127,4.329,,,,,,,,,,,,,,
Indonesia,,16.998,17.806,34.804,267,469,736,178.405,176.828,355.233,195.670,195.103,390.773,,,,,,,,,,,,,,
No,Provinsi,Tenaga Penunjang/Pendukung Kesehatan,,,,,,,,,Total,,,,,,,,,,,,,,,,
,,Pejabat Struktural,,,Tenaga Pendidik,,,Tenaga Dukungan Manajemen,,,,,,,,,,,,,,,,,,,
,,L,P,L+P,L,P,L+P,L,P,L+P,L,P,L+P,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),,,,,,,,,,,,,,
1,Aceh,128,151,279,0,3,3,1.174,1.479,2.653,1.302,1.633,2.935,,,,,,,,,,,,,,
2,Sumatera Utara,119,212,331,2,3,5,743,870,1.613,864,1.085,1.949,,,,,,,,,,,,,,
3,Sumatera Barat,71,147,218,0,0,0,854,867,1.721,925,1.014,1.939,,,,,,,,,,,,,,
4,Riau,83,62,145,1,0,1,727,591,1.318,811,653,1.464,,,,,,,,,,,,,,
5,Jambi,131,93,224,1,1,2,391,426,817,523,520,1.043,,,,,,,,,,,,,,
6,Sumatera Selatan,166,175,341,1,1,2,789,944,1.733,956,1.120,2.076,,,,,,,,,,,,,,
7,Bengkulu,85,99,184,0,1,1,242,261,503,327,361,688,,,,,,,,,,,,,,
8,Lampung,160,133,293,0,2,2,941,1.137,2.078,1.101,1.272,2.373,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,33,39,72,0,0,0,331,357,688,364,396,760,,,,,,,,,,,,,,
10,Kepulauan Riau,69,71,140,0,0,0,434,377,811,503,448,951,,,,,,,,,,,,,,
11,DKI Jakarta,34,51,85,0,0,0,2.870,1.268,4.138,2.904,1.319,4.223,,,,,,,,,,,,,,
12,Jawa Barat,553,356,909,1,1,2,4.945,3.900,8.845,5.499,4.257,9.756,,,,,,,,,,,,,,
13,Jawa Tengah,443,392,835,0,0,0,5.218,4.301,9.519,5.661,4.693,10.354,,,,,,,,,,,,,,
14,DI Yogyakarta,51,63,114,0,0,0,859,729,1.588,910,792,1.702,,,,,,,,,,,,,,
15,Jawa Timur,304,268,572,1,0,1,6.002,4.954,10.956,6.307,5.222,11.529,,,,,,,,,,,,,,
16,Banten,124,153,277,0,0,0,1.737,862,2.599,1.861,1.015,2.876,,,,,,,,,,,,,,
17,Bali,71,40,111,0,1,1,1.449,1.408,2.857,1.520,1.449,2.969,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,184,71,255,0,2,2,1.078,692,1.770,1.262,765,2.027,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,108,72,180,1,0,1,1.007,739,1.746,1.116,811,1.927,,,,,,,,,,,,,,
20,Kalimantan Barat,154,77,231,1,0,1,678,767,1.445,833,844,1.677,,,,,,,,,,,,,,
21,Kalimantan Tengah,144,54,198,0,0,0,447,505,952,591,559,1.150,,,,,,,,,,,,,,
22,Kalimantan Selatan,200,115,315,0,1,1,670,670,1.340,870,786,1.656,,,,,,,,,,,,,,
23,Kalimantan Timur,157,101,258,0,0,0,870,956,1.826,1.027,1.057,2.084,,,,,,,,,,,,,,
24,Kalimantan Utara,24,24,48,0,0,0,282,203,485,306,227,533,,,,,,,,,,,,,,
25,Sulawesi Utara,23,23,46,0,0,0,266,317,583,289,340,629,,,,,,,,,,,,,,
26,Sulawesi Tengah,75,40,115,0,0,0,420,467,887,495,507,1.002,,,,,,,,,,,,,,
27,Sulawesi Selatan,119,136,255,0,0,0,784,923,1.707,903,1.059,1.962,,,,,,,,,,,,,,
28,Sulawesi Tenggara,116,126,242,1,0,1,240,321,561,357,447,804,,,,,,,,,,,,,,
29,Gorontalo,32,52,84,0,2,2,203,362,565,235,416,651,,,,,,,,,,,,,,
30,Sulawesi Barat,49,54,103,0,0,0,220,202,422,269,256,525,,,,,,,,,,,,,,
31,Maluku,44,39,83,0,0,0,213,232,445,257,271,528,,,,,,,,,,,,,,
32,Maluku Utara,64,40,104,0,0,0,119,133,252,183,173,356,,,,,,,,,,,,,,
33,Papua Barat,54,30,84,0,0,0,141,128,269,195,158,353,,,,,,,,,,,,,,
34,Papua,149,103,252,0,3,3,483,488,971,632,594,1.226,,,,,,,,,,,,,,
Indonesia,,4.321,3.662,7.983,10,21,31,37.827,32.836,70.663,42.158,36.519,78.677,,,,,,,,,,,,,,
No,Provinsi,Tenaga Psikologi Klinis,,,Tenaga Kesehatan Tradisional,,,,,,,,,,,,,,,,,,,,,,
,,,,,Tenaga Kesehatan Tradisional Ramuan,,,Tenaga Kesehatan Tradisional Keterampilan,,,,,,,,,,,,,,,,,,,
,,L,P,L + P,L,P,L + P,L,P,L + P,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),,,,,,,,,,,,,,,,,
1,Aceh,8,51,59,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
2,Sumatera Utara,3,19,22,0,0,0,0,2,2,,,,,,,,,,,,,,,,,
3,Sumatera Barat,3,15,18,0,1,1,0,0,0,,,,,,,,,,,,,,,,,
4,Riau,1,16,17,1,0,1,0,0,0,,,,,,,,,,,,,,,,,
5,Jambi,0,8,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,6,31,37,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7,Bengkulu,2,6,8,0,0,0,1,0,1,,,,,,,,,,,,,,,,,
8,Lampung,3,5,8,0,3,3,0,13,13,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,1,6,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,1,8,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
11,DKI Jakarta,10,73,83,20,21,41,26,73,99,,,,,,,,,,,,,,,,,
12,Jawa Barat,5,56,61,0,0,0,10,1,11,,,,,,,,,,,,,,,,,
13,Jawa Tengah,22,108,130,2,1,3,1,7,8,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,6,69,75,0,1,1,0,0,0,,,,,,,,,,,,,,,,,
15,Jawa Timur,22,96,118,6,32,38,9,29,38,,,,,,,,,,,,,,,,,
16,Banten,3,14,17,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
17,Bali,3,20,23,1,0,1,0,5,5,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,2,11,13,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,1,5,6,0,1,1,0,0,0,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,5,14,19,0,0,0,1,0,1,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,3,7,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,2,26,28,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,1,6,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,1,3,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,4,5,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,8,16,24,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,3,8,11,0,1,1,0,0,0,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,3,5,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
29,Gorontalo,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
31,Maluku,2,6,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
32,Maluku Utara,0,1,1,0,0,0,0,2,2,,,,,,,,,,,,,,,,,
33,Papua Barat,0,4,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
34,Papua,1,2,3,0,1,1,29,35,64,,,,,,,,,,,,,,,,,
Indonesia,,135,720,855,30,62,92,77,168,245,,,,,,,,,,,,,,,,,
No,Provinsi,Tenaga Psikologi Klinis,,,Tenaga Kesehatan Tradisional,,,,,,,,,,,,,,,,,,,,,,
,,,,,Tenaga Kesehatan Tradisional Ramuan,,,Tenaga Kesehatan Tradisional Keterampilan,,,,,,,,,,,,,,,,,,,
,,L,P,L + P,L,P,L + P,L,P,L + P,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),,,,,,,,,,,,,,,,,
1,Aceh,3,15,18,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
2,Sumatera Utara,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
3,Sumatera Barat,0,1,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,
4,Riau,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5,Jambi,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,2,6,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7,Bengkulu,0,2,2,0,0,0,1,0,1,,,,,,,,,,,,,,,,,
8,Lampung,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
11,DKI Jakarta,4,20,24,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
12,Jawa Barat,0,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
13,Jawa Tengah,0,1,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,3,47,50,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
15,Jawa Timur,10,45,55,4,28,32,5,24,29,,,,,,,,,,,,,,,,,
16,Banten,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
17,Bali,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,0,2,2,0,0,0,1,0,1,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,1,3,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,0,5,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
29,Gorontalo,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
31,Maluku,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
32,Maluku Utara,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
33,Papua Barat,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
34,Papua,1,0,1,0,1,1,28,34,62,,,,,,,,,,,,,,,,,
Indonesia,,25,157,182,4,32,36,35,59,94,,,,,,,,,,,,,,,,,
No,Provinsi,Fasilitas Kesehatan Tingkat Pertama,,,,,Total,,,,,,,,,,,,,,,,,,,,
,,Dokter Praktik Perorangan,Klinik Pratama,Puskesmas,RS Tipe D Pratama,Lainnya,,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(8),(9),,,,,,,,,,,,,,,,,,,,
1,Aceh,78,179,358,0,3,618,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,125,534,601,2,8,1.270,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,108,145,275,2,34,564,,,,,,,,,,,,,,,,,,,,
4,Riau,81,273,228,0,23,605,,,,,,,,,,,,,,,,,,,,
5,Jambi,71,71,198,0,16,356,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,232,220,341,2,42,837,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,89,44,179,1,16,329,,,,,,,,,,,,,,,,,,,,
8,Lampung,129,184,310,0,10,633,,,,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,31,32,64,1,5,133,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,8,119,84,0,1,212,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,16,342,323,0,1,682,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,495,1344,1079,0,63,2.981,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,1089,718,878,0,305,2.990,,,,,,,,,,,,,,,,,,,,
14,D I Yogyakarta,105,120,121,0,34,380,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,701,779,969,0,218,2.667,,,,,,,,,,,,,,,,,,,,
16,Banten,10,416,244,0,4,674,,,,,,,,,,,,,,,,,,,,
17,Bali,304,120,120,2,91,637,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,96,56,171,1,12,336,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,91,82,407,2,32,614,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,79,86,246,0,14,425,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,72,63,201,0,7,343,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,150,101,236,0,36,523,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,114,152,186,3,43,498,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,29,23,54,3,6,115,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,157,59,191,1,29,437,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,43,48,206,4,12,313,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,186,212,459,1,75,933,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,65,38,289,1,12,405,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,27,33,93,0,8,161,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,29,21,96,1,6,153,,,,,,,,,,,,,,,,,,,,
31,Maluku,30,25,208,0,8,271,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,29,20,144,2,9,204,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,19,21,155,0,3,198,,,,,,,,,,,,,,,,,,,,
34,Papua,60,57,416,3,10,546,,,,,,,,,,,,,,,,,,,,
Indonesia,,4.948,6.737,10.130,32,1.196,23.043,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Jumlah Puskesmas,Puskesmas Melaksanakan Kelas Ibu Hamil,,Puskesmas Melaksanakan P4K,,Jumlah RTK,,,,,,,,,,,,,,,,,,,,
,,,Jumlah,%,Jumlah,%,Jumlah,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),,,,,,,,,,,,,,,,,,,,
1,Aceh,359,248,"69,08",0,"0,00",105,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,608,452,"74,34",586,"96,38",233,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,276,218,"78,99",0,"0,00",0,,,,,,,,,,,,,,,,,,,,
4,Riau,231,202,"87,45",0,"0,00",42,,,,,,,,,,,,,,,,,,,,
5,Jambi,207,204,"98,55",203,"98,07",50,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,341,341,"100,00",341,"100,00",101,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,179,176,"98,32",179,"100,00",60,,,,,,,,,,,,,,,,,,,,
8,Lampung,312,292,"93,59",71,"22,76",0,,,,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,64,64,"100,00",64,"100,00",21,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,88,80,"90,91",86,"97,73",14,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,315,153,"48,57",0,"0,00",0,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,1.083,790,"72,95",1.010,"93,26",51,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,878,357,"40,66",0,"0,00",0,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,121,119,"98,35",0,"0,00",1,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,968,568,"58,68",915,"94,52",22,,,,,,,,,,,,,,,,,,,,
16,Banten,245,241,"98,37",245,"100,00",0,,,,,,,,,,,,,,,,,,,,
17,Bali,120,73,"60,83",120,"100,00",18,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,174,173,"99,43",173,"99,43",6,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,410,113,"27,56",0,"0,00",0,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,246,211,"85,77",70,"28,46",74,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,205,158,"77,07",189,"92,20",53,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,236,227,"96,19",236,"100,00",49,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,187,86,"45,99",183,"97,86",42,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,55,55,"100,00",37,"67,27",27,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,195,193,"98,97",0,"0,00",0,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,207,173,"83,57",207,"100,00",72,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,461,391,"84,82",461,"100,00",194,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,292,277,"94,86",291,"99,66",0,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,93,93,"100,00",0,"0,00",0,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,96,76,"79,17",70,"72,92",0,,,,,,,,,,,,,,,,,,,,
31,Maluku,215,153,"71,16",210,"97,67",0,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,147,139,"94,56",143,"97,28",0,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,161,14,"8,70",0,"0,00",13,,,,,,,,,,,,,,,,,,,,
34,Papua,428,24,"5,61",0,"0,00",0,,,,,,,,,,,,,,,,,,,,
Indonesia,,10.203,7.134,"69,92",5.504,"53,94",1.248,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Jumlah Puskesmas,Jumlah Posbindu,Penduduk Usia 15+ Tahun,Jumlah yang Diperiksa,Cakupan (%),,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),,,,,,,,,,,,,,,,,,,,,
1,Aceh,352,4.286,3.345.424,22.165,"0,66",,,,,,,,,,,,,,,,,,,,,
